Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-3.81373700057971,1.64043598283754,1.7704334751943,4.84148082694924,4.59073418658258,5.13915518364705,-0.485687580493789,2.84284394881857,7.3928605181918,8.2432577890681,6.00440998772834,5.56225975841961,7.60084084391043,3.01641633863001,2.51202499157355,4.93639987518971,4.73908872290616,5.07527359482015,6.21992600329233,5.80244307236421,-1.28248068989913,0.381888005651973,0.224020608507502,6.27910407385967,5.69321081140623,4.19817636221033,4.78331560655371,3.5034870992427,3.18704037784975,-1.11781175357343,-0.801447953898858,-0.441613492057272,3.1357416397706,3.30125479642045,4.55001709931024,4.02628226822814,4.59187602071054,1.86188225852844,3.71372889722711,6.14722677959362,4.41139062482743,5.2656631748395,6.12659019270971,7.492301044624,7.05943291832951,8.58423814629383,9.48731347601969,6.22697245101487,3.04028827849403,7.42146490264051,6.52290886136765,5.03493155570712,4.86711268011891,4.47720543004992,4.01267487902039,3.7853542381596,4.62518726102647,4.84709471548277,4.18026617291878,-0.123844865296917,7.31414702660629,2.97746984181344,4.03366540982503
Late-demographic dividend,LTE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6643.06400102753,6504.21792626619,6284.04802198539,6345.49775547652,6399.92235987355,6612.11357029729,6813.56276476422,7069.45414920883,7113.36770757229,7367.64672616014,7824.48851064295,8154.78113661532,8564.94487430564,9080.66815631145,9738.23781835679,10392.3461269161,11251.361453548,12271.0411606344,12998.4844045001,13223.1102818398,14136.3658758165,14993.2011852102,15711.6867009921,16402.4146943662,17052.6619388521,17613.7587045766,18201.0954965605,18985.6220688596,19859.6864776542,20642.2688707898,20509.9444710171,21934.0018755266,22537.2876502073,23425.0736826975
Late-demographic dividend,LTE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12254580628018.1,12151649469342.6,11882006568450.5,12132656883078.6,12368815801538.6,12911487776449.2,13438080937856.2,14078860294783.9,14299074776036.6,14938853478526.2,15989978570641.3,16787436406982.5,17751700935085.4,18943536604424.8,20444579786294.6,21954905247278.7,23921770232967.5,26259520154686.4,27997972474249.7,28658491528605.5,30810526250574.1,32882434198756.3,34712331416892,36496088611158.9,38218177164596.7,39740368373366.9,41333672988704.4,43400697060332.9,45647895132072.5,47663176325523.6,47517141125604.8,50894917920682.6,52378281561476.5,54502136185416
Late-demographic dividend,LTE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10512.3823,10662.0212,11233.1887,13163.5138,14419.6562,14409.6267,14938.4778,15256.2332,15625.1327,15275.8885,16270.5857,17809.1356,18301.2499,18851.1964,18542.8649,18626.7463,18639.6644,19105.8014,19815.064,20333.6159,20436.3571,..,..,..
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,..,2.79594489542913,2.80369098108098,2.79668612983544,2.77089893798423,2.73286705775723,2.68689431759638,2.6375250311313,2.59104141044033,2.54929494774036,2.50209689923049,2.46934552606928,2.44973851523189,2.42787508074787,2.39741596358594,2.35986665116796,2.32554686678334,2.30902733697995,2.30108601394467,2.27324158939486,2.24346288952471,2.19792090048134,2.1623386505849,2.15373035480778,2.13099457226846,2.08748852230644,2.03999638241147,1.99918605994303,1.96787260230846,1.93180345147157,1.90225287519308,1.85297745629119,1.80710909740209,1.76720939145896,1.71984579120557,1.68601933841246,1.64676840426937,1.60698433818133,1.58029095665199,1.54042206374851,1.47077790017075,1.40320127629828,1.34938930289333,1.30014649884404,1.25769065776333,1.21527019683087,1.19455427339614,1.1736933756777,1.15484171949041,1.12703036640079,1.09418057966575,1.07571870342431,1.06412370349049,1.04118304134471,1.01448152316874,0.980299653039069,0.946580028558742,0.906952980192898,0.848970348338568,0.813715066986973,0.724696659356752,0.5789110440993,0.596132237124337,0.690065851624283
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,218624695,224737321,231038261,237499676,244080552,250750949,257488362,264279682,271127278,278039112,284995920,292033454,299187510,306451409,313798324,321203546,328673285,336262441,344000129,351820083,359713036,367619244,375568417,383657148,391832861,400012327,408172564,416332693,424525590,432726590,440958144,449128999,457245250,465325731,473328616,481309028,489235073,497097004,504952583,512730984,520272118,527572583,534691591,541643365,548455563,555120780,561751999,568345245,574908733,581388129,587749565,594072097,600393759,606644957,612799258,618806527,624664026,630329435,635680745,640853375,645497618,649234475,653104771,657611624
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.24712251751174,1.46928308378547,-0.693739575407832,4.3753186940399,2.87233446998604,2.20742374060178,1.66782139873354,4.40808974751027,4.17877865354109,3.92228432982139,4.30003891180222,4.59978937895693,5.42911420632306,3.75096627384688,1.19647574181032,3.039403347742,2.5021322645006,2.17923502754758,5.00338103788455,4.29722847598609,-0.955145062082323,-2.28266292983849,-4.34170666609486,1.72423055550117,1.02276485163344,1.41009387948816,1.27614701701846,-1.33317543022883,-0.216040621623009,-2.23699431943558,1.07420236520181,0.749211566055479,2.58180044373408,3.44601609780766,-0.842813003231328,2.22645600183904,3.72973603996391,1.38216078203577,-0.841476085878043,2.11742440784037,-0.935082065255273,-0.871801313035391,1.14530778376756,4.1294893520305,2.69093474340826,3.89699594330443,3.97030388892021,2.46074230950126,-3.36467342097009,5.23757682844857,3.29103599561857,1.48773702900036,1.69733391090125,0.315888201388177,-0.573009244525224,-1.27217877189247,0.976322869367223,0.719414187339822,-0.128947720525247,-7.26622071722122,6.43279636409366,3.34742817685768,1.38877680409375
Latin America & Caribbean,LCN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12451.1804257029,12623.3864977657,12755.2104795978,13122.9800599318,13582.8828458746,13471.0622238421,13764.1910028871,14281.8100974003,14480.8043882371,14337.0701094464,14634.8798609667,14489.3519897976,14369.7163370432,14538.9823297853,15130.3592207622,15534.7378777556,16140.4932863682,16787.7105383805,17208.5201754555,16630.564191431,17515.8225272142,18114.3872129251,18396.9760115233,18728.3431912114,18812.2919307314,18720.7059897881,18506.7361005072,18700.3816420238,18850.4920923855,18840.2876771762,17479.5373246172,18650.013293805,19288.7584606,19565.6961460099
Latin America & Caribbean,LCN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5490449411127.07,5669528941731.64,5832259404546.32,6106460289286.2,6429167138727.97,6483743865084.98,6733924990083.42,7099445011114.65,7312119579758.08,7351060064893.44,7614119941940.69,7644184855253.73,7683366490472.34,7874943312780.47,8298329684815.38,8623655807795.24,9066954368463.44,9541215458924.96,9893328530876.06,9668812599470.47,10294917070987.3,10761251997452.4,11045429581791.3,11361454949913.7,11528158536431.6,11584495056528.9,11560492280662.4,11787400994701.2,11982894856904.2,12073861943889.3,11282999706782.5,12108231589546.5,12597580177284.5,12866629217268.1
Latin America & Caribbean,LCN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4021.331,3975.0851,4257.5972,5371.2051,5682.1686,4740.5024,4473.8125,4215.6475,4350.611,3685.0893,3673.8018,3822.2648,3823.1312,4062.3713,3894.1601,4002.8006,4003.2165,4055.7249,3968.6443,3967.9967,3809.6224,..,..,..
Latin America & Caribbean (excluding high income),LAC,Population growth (annual %),SP.POP.GROW,..,2.82878308327437,2.83849688992572,2.83068435864986,2.81083007303617,2.77740965451268,2.73471861156152,2.68857817350658,2.64157370567528,2.59861316388903,2.54755743443114,2.50952441555805,2.4882184851301,2.46292119941086,2.4315358113286,2.39382338038516,2.35919705693415,2.34543012658288,2.33847306829107,2.31103669585227,2.27923705776496,2.23239420434611,2.19459666747623,2.18568553931362,2.16100829542663,2.11292108514267,2.05934696433536,2.01342801038449,1.97933786192928,1.9409974443048,1.90924123702125,1.85829572986039,1.81140603841992,1.76987596019057,1.72186046481544,1.68919640611263,1.64774943992757,1.6098385268766,1.58784913648388,1.54936721746243,1.47924109026387,1.40946323265858,1.35227041577043,1.30071408867923,1.25814549837415,1.22609665458866,1.19697798419493,1.17835071729992,1.16153268992826,1.13550156453286,1.10041131180121,1.08566602830686,1.07504784217898,1.05118877095478,1.02670596559608,0.992766527398686,0.973945564646357,0.991092793237954,1.02291836901063,0.985255920367422,0.832526282318511,0.654814764892279,0.645098439925178,0.721899473947502
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,194183394,199676421,205344230,211156877,217092138,223121676,229223426,235386277,241604179,247882537,254197487,260576635,267060351,273637837,280291439,287001121,293772043,300662261,307693167,314804069,321979200,329167045,336390934,343743382,351171705,358591686,365976333,373345003,380734762,388124814,395535053,402885264,410183152,417442885,424630669,431803515,438918555,445984435,453065995,460085651,466891427,473472090,479874713,486116511,492232564,498267811,504231967,510173588,516099421,521959738,527703442,533432539,539167194,544834859,550428711,555893183,561307280,566870356,572668977,578311232,583125825,586944219,590730587,594995068
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.24218400532467,1.46546880630886,-1.04187639238246,4.66739727858641,3.00853893995719,1.85228778232023,1.71492605866392,4.68311645916857,4.19446897132576,4.15735427263219,4.35698322258533,5.11121530415176,6.08341599258415,4.11331458735687,1.7985816385516,3.07080352681237,2.35687773026856,1.92254607757394,4.93557269090776,4.25817468915974,-1.15549642577022,-1.8963096887129,-4.17390157323503,1.71865819810444,1.01046039019666,1.28237199515596,1.12752184564255,-1.59021747129322,-0.534689563131067,-2.33260676186467,0.927486673278153,0.319413906816607,2.53899439409682,3.48429023680829,-1.25272537512163,2.18753567174943,3.61480032416448,1.17894416330574,-1.00628910645645,2.11075729881829,-1.21645984629426,-0.971560448260462,1.09211992403711,3.96617252773963,2.72939107840674,4.00798865374452,4.10855360589099,2.54859335140836,-3.50209461362583,5.51094682414528,3.3037917289471,1.28235670158551,1.69639613297909,0.266460386553135,-0.69346955544917,-1.44351266434334,1.01631069208013,0.536954676688197,-0.354241719462976,-7.24218819717075,6.16794929534801,3.18360307509799,1.34055598746269
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12303.6060450523,12455.8582713845,12537.5803805882,12895.4372821102,13351.5096822281,13193.1552783987,13473.4724911047,13964.8648055192,14136.0242109356,13978.1038729936,14265.4308198153,14090.9041301788,13960.4807392831,14113.2715194439,14666.973713382,15055.6288053951,15648.3519695369,16286.7026670315,16700.1575741138,16116.9817994073,17006.2173772945,17582.0221488222,17817.2963933279,18134.1131683359,18206.3686648559,18096.0690114358,17861.1826065518,18049.4082214866,18155.4766506643,18107.4432932672,16801.1950931738,17879.5428264565,18466.3432476591,18721.1448191566
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4866507469120.87,5018281748013.34,5142704238963.01,5383108542380.65,5669460488524.49,5696850823153.36,5913757076627.93,6228112340140.87,6404551874471.64,6431125020151.88,6660407352233.34,6671649828505.38,6699281688105.5,6860694309827.73,7219562077058.6,7501735208092.74,7890399293907.91,8309045536328.62,8618941654608.88,8412415597369.42,8974239445398.53,9378822715600.46,9606501701056.93,9880096991160.33,10021308036187.4,10059481402554.7,10025611826466.9,10231674464103.5,10397078240483.3,10471737839299.5,9797210749692.95,10494294300351.6,10908633786433.1,11138988834711.9
Latin America & Caribbean (excluding high income),LAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3712.279,3660.53,3923.6366,5048.4619,5333.1769,4373.426,4101.2411,3831.4187,3944.0456,3283.6879,3284.0149,3423.7756,3387.6992,3640.7916,3469.0024,3577.0508,3609.5791,3611.1487,3594.9262,3611.4815,3509.7576,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,..,2.83295664885699,2.83604777047488,2.82388180966753,2.8011851172211,2.76651799244239,2.72467093287273,2.67962515897551,2.63268886220156,2.58830935116228,2.5361705047753,2.49899937835123,2.48133318144481,2.46131218642836,2.43509746849047,2.40360458677682,2.3752640972552,2.36561393449706,2.36106350804344,2.33632641388952,2.30647825867536,2.2585484640027,2.21532434910398,2.20174799172126,2.17700205708913,2.13167568635551,2.08179480050406,2.03834034034827,2.00425465434448,1.96577760644882,1.93476009066885,1.88860138263975,1.84551700265064,1.80492593608628,1.75759641161299,1.72398468532882,1.68176761623644,1.64215589357998,1.61781023281769,1.57738384314241,1.5070310533284,1.43765014498439,1.38179237265743,1.33079533801101,1.28743695486764,1.24538865508819,1.22723525127834,1.20807357394825,1.18920640156091,1.16037062260335,1.12602431063418,1.11044380565835,1.09871813113421,1.0753365829933,1.05168863967214,1.01642277453107,0.982497684875284,0.945720793376211,0.894270443550866,0.837190241745091,0.732846297272573,0.604965133450676,0.62713984659861,0.714934720513554
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,208671107,214582669,220668336,226899749,233255631,239708690,246239963,252838271,259494716,266211242,272962813,279784152,286726529,293783764,300937685,308171037,315490913,322954210,330579364,338302777,346105657,353922621,361763155,369728268,377777260,385830246,393862440,401890697,409945610,418004229,426091608,434138780,442150885,450131381,458042874,465939463,473775482,481555614,489346270,497065139,504556065,511809816,518881965,525787222,532556401,539188798,545805913,552399650,558968822,565454932,571822092,578171855,584524334,590809938,597023419,603091701,609017063,614776664,620274430,625467307,630051021,633862610,637837815,642397939
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.17506022533223,1.32681295694476,-0.903159575093753,4.33705018551692,2.73233693814447,2.08806649024407,1.55515337078731,4.41064684113152,4.063681934508,3.89508812580637,4.27126317367133,4.6567096179799,5.53066813615592,3.9814123677828,1.20602997384125,2.97033804472169,2.33600449477822,1.99603619074684,5.0040811639584,4.51257290075135,-1.2922392944805,-2.49924287774908,-4.57066681200922,1.50059796577817,1.01196354101232,1.41857865105837,1.3030105854513,-1.5909687363627,-0.322141087053339,-2.13805453483521,1.38030131595839,0.9457857004993,2.86440302781226,3.50093321290707,-1.01543357006196,2.1872575936105,3.75503279295866,1.3059263145099,-1.10382208725143,2.05544909062016,-1.1930544755068,-0.937734253440709,1.19277188409946,4.0102359299798,2.75521296895889,3.97175580185223,4.10186174804326,2.59341877329453,-3.4464923427484,5.49126008815652,3.42722319030493,1.52621052150919,1.75454860538078,0.339912454391751,-0.649992744599473,-1.30887629285859,1.03806793708026,0.776131760252568,-0.154853698395996,-7.18836780503193,6.61143189870448,3.33996488836981,1.44677639115085
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12416.3324106681,12587.2459766388,12711.2227917896,13073.7255320792,13529.7876100032,13403.3818515949,13694.3799087406,14206.6184717904,14392.2199181824,14229.3085639502,14520.1655049874,14352.9254825263,14228.2392918693,14400.4571239048,14973.2436417462,15388.7618993845,16005.6163782265,16662.9180527213,17093.6726220492,16515.1963806444,17411.946540988,18017.3086765317,18301.7203908135,18635.9665332165,18720.0513230643,18625.9519132022,18408.7292923189,18606.5553357132,18761.9303140845,18745.5014475556,17390.2815420138,18563.63883974,19192.9336623004,19466.5916715997
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5290495042324.08,5464611611857.86,5620278406821.94,5884894128569.75,6197222801495.46,6245164542316.06,6488061441954.69,6841276881046.77,7042779133982.24,7072893239213.77,7326237570345.16,7345968150273.5,7382776762255.33,7571576346708,7974096745144.5,8297448031237.34,8735960060445.65,9204590100301.95,9554830049200.49,9338599246383.93,9956535696859.93,10417100779617.9,10697800922494.5,11010314232059.7,11176309044751.3,11233157022077.3,11211230247170.1,11438876017821.1,11637545631268.5,11724698308767.2,10956764641023.3,11766796566055,12241978870601.6,12505298369190.2
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3955.3719,3910.736,4194.4797,5309.1868,5621.0467,4679.2497,4410.8522,4151.3458,4286.7168,3620.7096,3650.5673,3799.4774,3799.102,4037.8187,3874.0999,3980.8707,3983.0825,4037.3169,3949.6185,3951.2812,3794.1535,..,..,..
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,..,2.42251051297598,2.46568156420423,2.48250895204319,2.51819405693399,2.55641837957555,2.56931304075042,2.61107156938837,2.65110423739088,2.63415694470694,2.55221394909562,2.35316626101667,2.39583075143128,2.65151137217423,2.66778781631088,2.52870307657847,2.44152013331814,2.3895143309819,2.50446335922996,2.61896406822169,2.36013714283996,2.24294153010722,2.55168474350948,2.74071794078488,2.71926365127548,2.67281451012829,2.61575728596053,2.60345253501934,2.55652103998003,2.54678660004232,2.50543876994098,2.482553973408,2.68678829303776,2.84960704645371,2.76254854085099,2.6954889284375,2.66135434056621,2.60254605020998,2.58020765070084,2.52819989655677,2.43503146587972,2.41211058587758,2.52044328278791,2.52308729505219,2.42806554478648,2.42671579839021,2.43031519936143,2.34667162403892,2.35131696417376,2.37899512550979,2.35267599700724,2.37762375014661,2.39810789604434,2.40716452037344,2.39739007028668,2.36355343048444,2.37989470294994,2.39275132401863,2.39018851606679,2.41050734491071,2.42176660892821,2.35679996687301,2.29092161834967,2.31265670104519
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,245048596,250984924,257173413,263557766,270194662,277101968,284221585,291642814,299374569,307260565,315102512,322517398,330244369,339000836,348044659,356845675,365558134,374293198,383667234,393715341,403007563,412046787,422560922,434142125,445947594,457866946,469843634,482075790,494400159,506991476,519693837,532595517,546905231,562489881,578028937,593609643,609407699,625267815,641401023,657616923,673630102,689878805,707266809,725111768,742717957,760741611,779230030,797516000,816268129,835687108,855348118,875685078,896684951,918269633,940284138,962508256,985414939,1008993468,1033110314,1058013514,1083636132,1109175268,1134585604,1160824674
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,4.89389378947993,-0.432681228875239,1.12560548786382,1.14516024010629,0.75957249210677,-1.49258092317334,2.46434310211745,0.626036977740313,-3.13538036410016,-0.605329459394625,-3.80763825606665,-0.329940381072021,2.95129876318852,-2.03717708991988,1.39435561950516,-0.445338177210559,-0.866117173543145,-0.741720236012682,-0.274449812287429,0.210192229187342,-1.42436191288017,-1.02545944139021,-0.351361304557102,-1.02046577945656,0.792872018313545,1.62553773768653,0.174812918973657,-0.768251542312754,-2.40140599866615,-0.68126318734565,-2.21980998954587,-2.98058885754625,-2.1026428798813,3.01203975500705,2.86340373177529,2.69127170350147,1.40882795941732,1.51906733230265,1.88952421010842,2.38319929910999,2.73263601359459,2.45934436268681,3.85828093189377,4.89762956303139,4.34925773179403,4.8274698482589,4.01525647851851,1.89753416144978,3.77730245073525,0.837698165611741,0.78676256223136,3.37335753877409,3.17553584929082,0.266064874765775,1.31737792872232,2.11145456674946,2.16550378321278,2.60270938736302,-2.47447961888668,0.462382346744178,2.29689600595324,1.09312412901892
Least developed countries: UN classification,LDC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1892.97094016898,1878.25857828912,1838.66469886365,1788.72212641019,1749.33087084144,1801.39411614095,1853.84889726067,1903.94605221653,1929.66725966337,1963.47777113198,2004.14188160868,2054.68284665547,2115.43893600515,2174.94048519168,2263.77961421543,2380.43304840044,2494.59820584493,2626.63168651551,2739.90261138866,2800.97090550336,2908.13515869785,2982.32114059384,3056.11251760092,3159.68257525353,3276.20051880301,3363.67311882588,3445.55369535929,3543.17581555893,3637.38842771259,3746.85934602122,3660.93070571538,3673.94333586665,3767.55242469799,3819.17621460769
Least developed countries: UN classification,LDC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,983765331225.916,1000352098563.58,1005575341863.57,1006138096026.54,1011163863733.76,1069324918184.73,1129749790773.31,1190476187947.3,1237690554397.69,1291216210230.71,1350050300130.53,1417482146904.67,1496179745902.72,1577074940512.12,1681349770168.33,1810894472117.79,1943865834778.49,2094780796103.1,2236495178240.44,2340735275612.24,2487467934881.84,2611574120621.97,2740370103095.47,2901440558774.56,3080559380737.85,3237563147355.18,3395300084533.7,3575041253874.53,3757823500694.12,3964227823147.66,3967116789461.44,4075047084176.7,4274610743377.64,4433393984270.53
Least developed countries: UN classification,LDC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1323.4368,1369.3569,1387.4202,1430.1527,1424.3598,1466.0815,1505.7384,1541.9462,1615.951,1700.8199,1730.5935,1933.2387,1943.2738,1993.7889,2145.9148,1691.204,1725.4246,1790.4294,1838.44,1877.2288,1884.0723,..,..,..
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,..,1.41575447274154,2.01152765374279,2.52968594812874,2.48809725418093,2.46708705508989,2.55953534456843,2.50422590522052,2.51766568860334,2.54474431375,2.5464183156043,2.50587607737691,2.41160812912267,2.39389634308804,2.33051450273626,2.23642728390689,2.1633929942293,2.10326087745811,2.09946695312647,2.1145233792285,2.10509446321234,2.11780087074382,2.18888177437906,2.17623389102546,2.12710603241358,2.12479501336993,2.13800332208818,2.15085268278547,2.12347461047378,2.08011291165514,2.08555736026656,1.96132799116857,1.9036965466024,1.85917313858322,1.80073405496368,1.76736182544295,1.74846868971872,1.71624762288936,1.68534797375348,1.63820210042044,1.59637555975294,1.5647757827888,1.52335641681096,1.4919309000454,1.47991266058634,1.45958940523447,1.44354753237872,1.41306018944371,1.41417555012693,1.41413801146403,1.40856163480095,1.40987570781139,1.42568491188099,1.39377496464603,1.36785183163401,1.32061643632164,1.30289058787538,1.30339473773218,1.26870953431319,1.22538203122429,1.15621801989229,1.05105490826651,0.966721733808143,0.980062836354747
Low & middle income,LMY,"Population, total",SP.POP.TOTL,2106419056,2136240778,2179211852,2234339068,2289931597,2346426203,2406483811,2466747602,2528852060,2593204879,2659238723,2725875950,2791613396,2858441727,2925058126,2990474924,3055170649,3119428858,3184920236,3252266119,3320729393,3391055829,3465282032,3540694674,3616009004,3692841783,3771794863,3852920614,3934736405,4016583365,4100351515,4180772857,4260362085.5,4339569593,4417713700.5,4495790686,4574398178.5,4652906178.5,4731323838.5,4808832485,4885599511.5,4962048189.5,5037637869,5112795945,5188460859.5,5264191084.5,5340182185,5415642173.5,5492228861,5569896557,5648351983,5727986725.5,5809649768,5890623212,5971198209.5,6050054834.5,6128880429.5,6208763934.5,6287535114.5,6364581440,6438169877.5,6505838578,6568731933.5,6633109634
